 0.748173038E+02 -0.349919634E+04 0.523173555E+01
 0.747146024E+02 -0.349919634E+04 0.653668074E+01
 0.745891421E+02 -0.349919634E+04 0.783963481E+01
 0.744409614E+02 -0.349919634E+04 0.914020085E+01
 0.742701051E+02 -0.349919634E+04 0.104379827E+02
 0.740766255E+02 -0.349919634E+04 0.117325850E+02
 0.738605814E+02 -0.349919634E+04 0.130236135E+02
 0.736220387E+02 -0.349919634E+04 0.143106749E+02
 0.733610700E+02 -0.349919634E+04 0.155933771E+02
 0.730777548E+02 -0.349919634E+04 0.168713293E+02
 0.727721794E+02 -0.349919634E+04 0.181441424E+02
 0.724444369E+02 -0.349919634E+04 0.194114287E+02
 0.720946271E+02 -0.349919634E+04 0.206728020E+02
 0.717228566E+02 -0.349919634E+04 0.219278781E+02
 0.713292386E+02 -0.349919634E+04 0.231762748E+02
 0.709138931E+02 -0.349919634E+04 0.244176118E+02
 0.704769465E+02 -0.349919634E+04 0.256515109E+02
 0.700185319E+02 -0.349919634E+04 0.268775964E+02
 0.695387890E+02 -0.349919634E+04 0.280954946E+02
 0.690378640E+02 -0.349919634E+04 0.293048348E+02
 0.685159093E+02 -0.349919634E+04 0.305052483E+02
 0.679730840E+02 -0.349919634E+04 0.316963697E+02
 0.674095534E+02 -0.349919634E+04 0.328778361E+02
 0.668254893E+02 -0.349919634E+04 0.340492875E+02
 0.662210694E+02 -0.349919634E+04 0.352103672E+02
 0.655964780E+02 -0.349919634E+04 0.363607215E+02
 0.649519053E+02 -0.349919634E+04 0.375000000E+02
 0.642875475E+02 -0.349919634E+04 0.386278556E+02
 0.636036072E+02 -0.349919634E+04 0.397439448E+02
 0.629002926E+02 -0.349919634E+04 0.408479276E+02
 0.621778179E+02 -0.349919634E+04 0.419394678E+02
 0.614364033E+02 -0.349919634E+04 0.430182327E+02
 0.606762746E+02 -0.349919634E+04 0.440838939E+02
 0.598976633E+02 -0.349919634E+04 0.451361267E+02
 0.591008065E+02 -0.349919634E+04 0.461746106E+02
 0.582859471E+02 -0.349919634E+04 0.471990293E+02
 0.574533332E+02 -0.349919634E+04 0.482090707E+02
 0.566032185E+02 -0.349919634E+04 0.492044272E+02
 0.557358619E+02 -0.349919634E+04 0.501847955E+02
 0.548515224E+02 -0.349919634E+04 0.511498826E+02
 0.539504844E+02 -0.349919634E+04 0.520993785E+02
 0.530330086E+02 -0.349919634E+04 0.530330086E+02
 0.520993785E+02 -0.349919634E+04 0.539504844E+02
 0.511498826E+02 -0.349919634E+04 0.548515224E+02
 0.501847955E+02 -0.349919634E+04 0.557358619E+02
 0.492044272E+02 -0.349919634E+04 0.566032185E+02
 0.482090707E+02 -0.349919634E+04 0.574533332E+02
 0.471990293E+02 -0.349919634E+04 0.582859471E+02
 0.461746106E+02 -0.349919634E+04 0.591008065E+02
 0.451361267E+02 -0.349919634E+04 0.598976633E+02
 0.440838939E+02 -0.349919634E+04 0.606762746E+02
 0.430182327E+02 -0.349919634E+04 0.614364033E+02
 0.419394678E+02 -0.349919634E+04 0.621778179E+02
 0.408479276E+02 -0.349919634E+04 0.629002926E+02
 0.397439448E+02 -0.349919634E+04 0.636036072E+02
 0.386278556E+02 -0.349919634E+04 0.642875475E+02
 0.375000000E+02 -0.349919634E+04 0.649519053E+02
 0.363607215E+02 -0.349919634E+04 0.655964780E+02
 0.352103672E+02 -0.349919634E+04 0.662210694E+02
 0.340492875E+02 -0.349919634E+04 0.668254893E+02
 0.328778361E+02 -0.349919634E+04 0.674095534E+02
 0.316963697E+02 -0.349919634E+04 0.679730840E+02
 0.305052483E+02 -0.349919634E+04 0.685159093E+02
 0.293048348E+02 -0.349919634E+04 0.690378640E+02
 0.280954946E+02 -0.349919634E+04 0.695387890E+02
 0.268775964E+02 -0.349919634E+04 0.700185319E+02
 0.256515109E+02 -0.349919634E+04 0.704769465E+02
 0.244176118E+02 -0.349919634E+04 0.709138931E+02
 0.231762748E+02 -0.349919634E+04 0.713292386E+02
 0.219278781E+02 -0.349919634E+04 0.717228566E+02
 0.206728020E+02 -0.349919634E+04 0.720946271E+02
 0.194114287E+02 -0.349919634E+04 0.724444369E+02
 0.181441424E+02 -0.349919634E+04 0.727721794E+02
 0.168713293E+02 -0.349919634E+04 0.730777548E+02
 0.155933771E+02 -0.349919634E+04 0.733610700E+02
 0.143106749E+02 -0.349919634E+04 0.736220387E+02
 0.130236135E+02 -0.349919634E+04 0.738605814E+02
 0.117325850E+02 -0.349919634E+04 0.740766255E+02
 0.104379827E+02 -0.349919634E+04 0.742701051E+02
 0.914020085E+01 -0.349919634E+04 0.744409614E+02
 0.783963481E+01 -0.349919634E+04 0.745891421E+02
 0.653668074E+01 -0.349919634E+04 0.747146024E+02
 0.523173555E+01 -0.349919634E+04 0.748173038E+02
 0.392519673E+01 -0.349919634E+04 0.748972151E+02
 0.261746225E+01 -0.349919634E+04 0.749543120E+02
