  -0.167877568E-04   0.196278529E-05   0.267833475E-04   0.366121309E-04   0.208604061E-04  -0.317542493E-05  -0.171604189E-04
  -0.164829440E-04   0.213025860E-05   0.265566702E-04   0.360641268E-04   0.204226470E-04  -0.324425595E-05  -0.169527727E-04
  -0.161617112E-04   0.229790389E-05   0.263103678E-04   0.354946039E-04   0.199768348E-04  -0.330984793E-05  -0.167395776E-04
  -0.158240930E-04   0.246553960E-05   0.260445895E-04   0.349042450E-04   0.195234724E-04  -0.337222000E-05  -0.165212327E-04
  -0.154701458E-04   0.263297772E-05   0.257595081E-04   0.342937509E-04   0.190630628E-04  -0.343139432E-05  -0.162981354E-04
  -0.150999482E-04   0.280002354E-05   0.254553201E-04   0.336638390E-04   0.185961079E-04  -0.348739597E-05  -0.160706816E-04
  -0.147136018E-04   0.296647560E-05   0.251322450E-04   0.330152416E-04   0.181231087E-04  -0.354025277E-05  -0.158392645E-04
  -0.143112316E-04   0.313212554E-05   0.247905247E-04   0.323487045E-04   0.176445639E-04  -0.358999514E-05  -0.156042741E-04
  -0.138929867E-04   0.329675803E-05   0.244304233E-04   0.316649851E-04   0.171609695E-04  -0.363665589E-05  -0.153660968E-04
  -0.134590408E-04   0.346015074E-05   0.240522263E-04   0.309648510E-04   0.166728183E-04  -0.368027012E-05  -0.151251146E-04
  -0.130095924E-04   0.362207442E-05   0.236562399E-04   0.302490786E-04   0.161805993E-04  -0.372087504E-05  -0.148817047E-04
  -0.125448655E-04   0.378229297E-05   0.232427906E-04   0.295184514E-04   0.156847970E-04  -0.375850980E-05  -0.146362388E-04
  -0.120651096E-04   0.394056370E-05   0.228122243E-04   0.287737587E-04   0.151858907E-04  -0.379321539E-05  -0.143890827E-04
  -0.115706001E-04   0.409663756E-05   0.223649058E-04   0.280157941E-04   0.146843547E-04  -0.382503447E-05  -0.141405958E-04
  -0.110616381E-04   0.425025956E-05   0.219012183E-04   0.272453544E-04   0.141806569E-04  -0.385401124E-05  -0.138911308E-04
  -0.105385507E-04   0.440116932E-05   0.214215622E-04   0.264632382E-04   0.136752592E-04  -0.388019138E-05  -0.136410332E-04
  -0.100016907E-04   0.454910162E-05   0.209263554E-04   0.256702449E-04   0.131686166E-04  -0.390362187E-05  -0.133906409E-04
  -0.945143622E-05   0.469378722E-05   0.204160319E-04   0.248671736E-04   0.126611770E-04  -0.392435097E-05  -0.131402841E-04
  -0.888819037E-05   0.483495363E-05   0.198910418E-04   0.240548219E-04   0.121533809E-04  -0.394242809E-05  -0.128902849E-04
  -0.831238079E-05   0.497232616E-05   0.193518504E-04   0.232339856E-04   0.116456612E-04  -0.395790376E-05  -0.126409573E-04
  -0.772445895E-05   0.510562895E-05   0.187989381E-04   0.224054572E-04   0.111384430E-04  -0.397082957E-05  -0.123926071E-04
  -0.712489936E-05   0.523458616E-05   0.182327999E-04   0.215700258E-04   0.106321430E-04  -0.398125814E-05  -0.121455315E-04
  -0.651419874E-05   0.535892323E-05   0.176539447E-04   0.207284760E-04   0.101271700E-04  -0.398924308E-05  -0.119000193E-04
  -0.589287501E-05   0.547836824E-05   0.170628954E-04   0.198815879E-04   0.962392427E-05  -0.399483897E-05  -0.116563510E-04
  -0.526146627E-05   0.559265325E-05   0.164601881E-04   0.190301359E-04   0.912279753E-05  -0.399810137E-05  -0.114147985E-04
  -0.462052962E-05   0.570151578E-05   0.158463719E-04   0.181748887E-04   0.862417303E-05  -0.399908681E-05  -0.111756256E-04
  -0.397064002E-05   0.580470023E-05   0.152220088E-04   0.173166089E-04   0.812842533E-05  -0.399785279E-05  -0.109390877E-04
  -0.331238898E-05   0.590195938E-05   0.145876729E-04   0.164560526E-04   0.763592029E-05  -0.399445780E-05  -0.107054319E-04
  -0.264638332E-05   0.599305577E-05   0.139439502E-04   0.155939689E-04   0.714701505E-05  -0.398896131E-05  -0.104748975E-04
  -0.197324385E-05   0.607776318E-05   0.132914382E-04   0.147310997E-04   0.666205797E-05  -0.398142380E-05  -0.102477157E-04
  -0.129360405E-05   0.615586795E-05   0.126307456E-04   0.138681793E-04   0.618138858E-05  -0.397190674E-05  -0.100241098E-04
  -0.608108713E-06   0.622717029E-05   0.119624913E-04   0.130059343E-04   0.570533760E-05  -0.396047261E-05  -0.980429538E-05
   0.825873346E-07   0.629148551E-05   0.112873046E-04   0.121450832E-04   0.523422683E-05  -0.394718493E-05  -0.958848037E-05
   0.777820577E-06   0.634864516E-05   0.106058238E-04   0.112863360E-04   0.476836921E-05  -0.393210820E-05  -0.937686513E-05
   0.147692009E-05   0.639849807E-05   0.991869635E-05   0.104303938E-04   0.430806869E-05  -0.391530793E-05  -0.916964247E-05
   0.217920883E-05   0.644091129E-05   0.922657752E-05   0.957794873E-05   0.385362024E-05  -0.389685058E-05  -0.896699775E-05
   0.288400487E-05   0.647577090E-05   0.853013005E-05   0.872968345E-05   0.340530976E-05  -0.387680361E-05  -0.876910890E-05
   0.359062261E-05   0.650298271E-05   0.783002322E-05   0.788627074E-05   0.296341405E-05  -0.385523539E-05  -0.857614641E-05
   0.429837400E-05   0.652247286E-05   0.712693204E-05   0.704837317E-05   0.252820073E-05  -0.383221514E-05  -0.838827338E-05
   0.500656965E-05   0.653418828E-05   0.642153638E-05   0.621664267E-05   0.209992818E-05  -0.380781298E-05  -0.820564544E-05
   0.199505927E-04   0.317662089E-04   0.199505927E-04   0.655541783E-05  -0.796816083E-06  -0.383911949E-05  -0.460799101E-05
   0.707244182E-05   0.863355122E-05   0.707244182E-05   0.574906398E-05   0.166676242E-05  -0.372980672E-05  -0.781831171E-05
   0.777835208E-05   0.975664229E-05   0.777835208E-05   0.589981208E-05   0.162840923E-05  -0.370827181E-05  -0.768717185E-05
   0.850122265E-05   0.109292797E-04   0.850122265E-05   0.603219301E-05   0.156907773E-05  -0.369018124E-05  -0.754006802E-05
   0.924266575E-05   0.121544934E-04   0.924266575E-05   0.614726372E-05   0.148938114E-05  -0.367571247E-05  -0.737789905E-05
   0.100041753E-04   0.134351414E-04   0.100041753E-04   0.624613872E-05   0.139000191E-05  -0.366504601E-05  -0.720164166E-05
   0.107871072E-04   0.147738984E-04   0.107871072E-04   0.632995666E-05   0.127166627E-05  -0.365836093E-05  -0.701231706E-05
   0.115926549E-04   0.161732329E-04   0.115926549E-04   0.639984822E-05   0.113512239E-05  -0.365582966E-05  -0.681096064E-05
   0.124218227E-04   0.176353801E-04   0.124218227E-04   0.645690645E-05   0.981121606E-06  -0.365761257E-05  -0.659859476E-05
   0.132754018E-04   0.191623124E-04   0.132754018E-04   0.650216081E-05   0.810403081E-06  -0.366385274E-05  -0.637620560E-05
   0.141539507E-04   0.207557126E-04   0.141539507E-04   0.653655722E-05   0.623682314E-06  -0.367467132E-05  -0.614472475E-05
   0.150577850E-04   0.224169545E-04   0.150577850E-04   0.656094528E-05   0.421643729E-06  -0.369016410E-05  -0.590501655E-05
   0.159869755E-04   0.241470907E-04   0.159869755E-04   0.657607277E-05   0.204937101E-06  -0.371039929E-05  -0.565787089E-05
   0.169413546E-04   0.259468481E-04   0.169413546E-04   0.658258581E-05  -0.258233183E-07  -0.373541644E-05  -0.540400032E-05
   0.179205270E-04   0.278166268E-04   0.179205270E-04   0.658103141E-05  -0.270058452E-06  -0.376522610E-05  -0.514403952E-05
   0.189238811E-04   0.297565008E-04   0.189238811E-04   0.657185861E-05  -0.527225084E-06  -0.379980980E-05  -0.487854435E-05
  -0.226935488E-04  -0.415327379E-05   0.356926551E-04   0.718961914E-04   0.674282404E-04   0.172654434E-04  -0.293789734E-04
  -0.234214976E-04  -0.406911518E-05   0.370302062E-04   0.738970055E-04   0.683229721E-04   0.166837435E-04  -0.302971797E-04
  -0.241469531E-04  -0.397613365E-05   0.383651928E-04   0.758617020E-04   0.691544625E-04   0.161030475E-04  -0.311698598E-04
  -0.248687364E-04  -0.387409331E-05   0.396962932E-04   0.777873985E-04   0.699218877E-04   0.155238479E-04  -0.319972053E-04
  -0.255856794E-04  -0.376276956E-05   0.410221821E-04   0.796712343E-04   0.706246531E-04   0.149466409E-04  -0.327794217E-04
  -0.262966231E-04  -0.364194901E-05   0.423415299E-04   0.815103710E-04   0.712623815E-04   0.143719241E-04  -0.335167309E-04
  -0.270004188E-04  -0.351142955E-05   0.436530029E-04   0.833019943E-04   0.718348997E-04   0.138001944E-04  -0.342093717E-04
  -0.276959270E-04  -0.337102043E-05   0.449552627E-04   0.850433157E-04   0.723422241E-04   0.132319457E-04  -0.348576020E-04
  -0.283820174E-04  -0.322054219E-05   0.462469663E-04   0.867315747E-04   0.727845446E-04   0.126676663E-04  -0.354617001E-04
  -0.290575689E-04  -0.305982669E-05   0.475267659E-04   0.883640413E-04   0.731622082E-04   0.121078369E-04  -0.360219663E-04
  -0.297214689E-04  -0.288871713E-05   0.487933084E-04   0.899380186E-04   0.734757029E-04   0.115529280E-04  -0.365387246E-04
  -0.303726140E-04  -0.270706809E-05   0.500452358E-04   0.914508473E-04   0.737256419E-04   0.110033985E-04  -0.370123238E-04
  -0.310099091E-04  -0.251474563E-05   0.512811849E-04   0.928999096E-04   0.739127494E-04   0.104596936E-04  -0.374431384E-04
  -0.316322685E-04  -0.231162738E-05   0.524997873E-04   0.942826349E-04   0.740378467E-04   0.992224383E-05  -0.378315695E-04
  -0.322386155E-04  -0.209760278E-05   0.536996698E-04   0.955965061E-04   0.741018403E-04   0.939146378E-05  -0.381780452E-04
  -0.328278832E-04  -0.187257316E-05   0.548794545E-04   0.968390669E-04   0.741057105E-04   0.886775153E-05  -0.384830206E-04
  -0.333990145E-04  -0.163645203E-05   0.560377590E-04   0.980079304E-04   0.740505019E-04   0.835148786E-05  -0.387469787E-04
  -0.339509631E-04  -0.138916528E-05   0.571731967E-04   0.991007883E-04   0.739373145E-04   0.784303581E-05  -0.389704296E-04
  -0.344826935E-04  -0.113065143E-05   0.582843772E-04   0.100115422E-03   0.737672964E-04   0.734274032E-05  -0.391539108E-04
  -0.349931820E-04  -0.860861870E-06   0.593699066E-04   0.101049713E-03   0.735416366E-04   0.685092803E-05  -0.392979869E-04
  -0.354814174E-04  -0.579761173E-06   0.604283880E-04   0.101901658E-03   0.732615598E-04   0.636790714E-05  -0.394032492E-04
  -0.359464010E-04  -0.287327358E-06   0.614584221E-04   0.102669382E-03   0.729283212E-04   0.589396735E-05  -0.394703155E-04
  -0.363871481E-04   0.164478092E-07   0.624586073E-04   0.103351150E-03   0.725432018E-04   0.542937990E-05  -0.394998293E-04
  -0.368026881E-04   0.331558514E-06   0.634275408E-04   0.103945386E-03   0.721075051E-04   0.497439763E-05  -0.394924598E-04
  -0.371920654E-04   0.657984584E-06   0.643638187E-04   0.104450684E-03   0.716225535E-04   0.452925511E-05  -0.394489008E-04
  -0.375543405E-04   0.995691174E-06   0.652660368E-04   0.104865828E-03   0.710896858E-04   0.409416884E-05  -0.393698705E-04
  -0.378885899E-04   0.134462845E-05   0.661327915E-04   0.105189799E-03   0.705102543E-04   0.366933738E-05  -0.392561109E-04
  -0.381939077E-04   0.170473128E-05   0.669626805E-04   0.105421791E-03   0.698856229E-04   0.325494168E-05  -0.391083867E-04
  -0.384694058E-04   0.207591890E-05   0.677543033E-04   0.105561222E-03   0.692171651E-04   0.285114522E-05  -0.389274851E-04
  -0.387142149E-04   0.245809461E-05   0.685062626E-04   0.105607738E-03   0.685062625E-04   0.245809439E-05  -0.387142149E-04
  -0.389274851E-04   0.285114545E-05   0.692171652E-04   0.105561222E-03   0.677543031E-04   0.207591869E-05  -0.384694058E-04
  -0.391083867E-04   0.325494191E-05   0.698856230E-04   0.105421791E-03   0.669626803E-04   0.170473108E-05  -0.381939077E-04
  -0.392561109E-04   0.366933763E-05   0.705102545E-04   0.105189799E-03   0.661327914E-04   0.134462825E-05  -0.378885899E-04
  -0.393698705E-04   0.409416909E-05   0.710896860E-04   0.104865828E-03   0.652660366E-04   0.995690975E-06  -0.375543404E-04
  -0.394489008E-04   0.452925538E-05   0.716225537E-04   0.104450684E-03   0.643638185E-04   0.657984387E-06  -0.371920654E-04
  -0.394924598E-04   0.497439791E-05   0.721075053E-04   0.103945386E-03   0.634275406E-04   0.331558318E-06  -0.368026880E-04
  -0.394998293E-04   0.542938020E-05   0.725432020E-04   0.103351150E-03   0.624586071E-04   0.164476145E-07  -0.363871480E-04
  -0.394703155E-04   0.589396767E-05   0.729283214E-04   0.102669382E-03   0.614584218E-04  -0.287327552E-06  -0.359464009E-04
  -0.394032492E-04   0.636790748E-05   0.732615601E-04   0.101901658E-03   0.604283877E-04  -0.579761366E-06  -0.354814173E-04
  -0.392979869E-04   0.685092839E-05   0.735416368E-04   0.101049713E-03   0.593699063E-04  -0.860862062E-06  -0.349931819E-04
  -0.391539108E-04   0.734274070E-05   0.737672966E-04   0.100115422E-03   0.582843769E-04  -0.113065162E-05  -0.344826933E-04
  -0.389704296E-04   0.784303620E-05   0.739373148E-04   0.991007881E-04   0.571731964E-04  -0.138916548E-05  -0.339509629E-04
  -0.387469772E-04   0.835149128E-05   0.740505026E-04   0.980079236E-04   0.560377520E-04  -0.163645363E-05  -0.333990110E-04
  -0.384830203E-04   0.886775234E-05   0.741057107E-04   0.968390658E-04   0.548794533E-04  -0.187257351E-05  -0.328278826E-04
  -0.381780450E-04   0.939146422E-05   0.741018405E-04   0.955965058E-04   0.536996694E-04  -0.209760295E-05  -0.322386153E-04
  -0.378315697E-04   0.992224389E-05   0.740378470E-04   0.942826356E-04   0.524997878E-04  -0.231162740E-05  -0.316322688E-04
  -0.374431407E-04   0.104596909E-04   0.739127505E-04   0.928999176E-04   0.512811917E-04  -0.251474463E-05  -0.310099126E-04
  -0.370123236E-04   0.110033990E-04   0.737256421E-04   0.914508471E-04   0.500452355E-04  -0.270706825E-05  -0.303726138E-04
  -0.365387244E-04   0.115529285E-04   0.734757031E-04   0.899380184E-04   0.487933081E-04  -0.288871728E-05  -0.297214688E-04
  -0.360219661E-04   0.121078373E-04   0.731622084E-04   0.883640411E-04   0.475267656E-04  -0.305982683E-05  -0.290575687E-04
  -0.354616999E-04   0.126676667E-04   0.727845448E-04   0.867315746E-04   0.462469660E-04  -0.322054232E-05  -0.283820173E-04
  -0.348576018E-04   0.132319461E-04   0.723422243E-04   0.850433156E-04   0.449552624E-04  -0.337102055E-05  -0.276959269E-04
  -0.342093715E-04   0.138001949E-04   0.718348999E-04   0.833019942E-04   0.436530027E-04  -0.351142966E-05  -0.270004187E-04
  -0.335167307E-04   0.143719246E-04   0.712623817E-04   0.815103709E-04   0.423415298E-04  -0.364194911E-05  -0.262966230E-04
  -0.327794216E-04   0.149466413E-04   0.706246534E-04   0.796712343E-04   0.410221820E-04  -0.376276966E-05  -0.255856793E-04
  -0.319972051E-04   0.155238483E-04   0.699218879E-04   0.777873985E-04   0.396962931E-04  -0.387409341E-05  -0.248687364E-04
  -0.311698596E-04   0.161030480E-04   0.691544627E-04   0.758617021E-04   0.383651927E-04  -0.397613374E-05  -0.241469530E-04
  -0.302971795E-04   0.166837439E-04   0.683229723E-04   0.738970056E-04   0.370302062E-04  -0.406911527E-05  -0.234214976E-04
  -0.293789732E-04   0.172654439E-04   0.674282407E-04   0.718961914E-04   0.356926551E-04  -0.415327388E-05  -0.226935488E-04
  -0.284150575E-04   0.178476663E-04   0.664713339E-04   0.698621661E-04   0.343538592E-04  -0.422885721E-05  -0.219642981E-04
  -0.274052323E-04   0.184299673E-04   0.654535896E-04   0.677978764E-04   0.330151441E-04  -0.429612778E-05  -0.212349610E-04
  -0.263492269E-04   0.190119983E-04   0.643766726E-04   0.657063487E-04   0.316778583E-04  -0.435537008E-05  -0.205068025E-04
  -0.252464961E-04   0.195937256E-04   0.632427760E-04   0.635908341E-04   0.303434341E-04  -0.440691852E-05  -0.197812318E-04
  -0.240959899E-04   0.201756753E-04   0.620548471E-04   0.614549769E-04   0.290134601E-04  -0.445118869E-05  -0.190599109E-04
  -0.228948537E-04   0.207603510E-04   0.608178786E-04   0.593037372E-04   0.276900566E-04  -0.448886082E-05  -0.183453527E-04
  -0.216392827E-04   0.213512958E-04   0.595380441E-04   0.571427889E-04   0.263756345E-04  -0.452075746E-05  -0.176405304E-04
  -0.203160834E-04   0.219624274E-04   0.582311234E-04   0.549844097E-04   0.250752460E-04  -0.454905651E-05  -0.169527082E-04
  -0.189378450E-04   0.225797412E-04   0.568873179E-04   0.528224533E-04   0.237863701E-04  -0.457232399E-05  -0.162772315E-04
  -0.174814397E-04   0.232279307E-04   0.555327346E-04   0.506763845E-04   0.225170146E-04  -0.459414649E-05  -0.156260105E-04
  -0.159647155E-04   0.238877200E-04   0.541526780E-04   0.485360444E-04   0.212628621E-04  -0.461242610E-05  -0.149918355E-04
  -0.143921455E-04   0.245538856E-04   0.527459856E-04   0.464012389E-04   0.200238586E-04  -0.462688138E-05  -0.143738946E-04
  -0.127658122E-04   0.252239794E-04   0.513140281E-04   0.442733870E-04   0.188005529E-04  -0.463759764E-05  -0.137724362E-04
  -0.111063729E-04   0.258757373E-04   0.498397300E-04   0.421404182E-04   0.175878473E-04  -0.464210090E-05  -0.131790127E-04
  -0.941510369E-05   0.265069412E-04   0.483255118E-04   0.400049361E-04   0.163870370E-04  -0.464049717E-05  -0.125945659E-04
  -0.769954628E-05   0.271095833E-04   0.467676312E-04   0.378643330E-04   0.151969227E-04  -0.463216248E-05  -0.120167673E-04
  -0.596423652E-05   0.276782945E-04   0.451654423E-04   0.357186973E-04   0.140176580E-04  -0.461680140E-05  -0.114449643E-04
  -0.420850042E-05   0.282136965E-04   0.435235900E-04   0.335716422E-04   0.128507376E-04  -0.459489928E-05  -0.108808151E-04
  -0.243245780E-05   0.287156588E-04   0.418459960E-04   0.314261992E-04   0.116974016E-04  -0.456684213E-05  -0.103256079E-04
  -0.636681531E-06   0.291837043E-04   0.401361921E-04   0.292850409E-04   0.105587166E-04  -0.453296812E-05  -0.978040711E-05
   0.117766953E-05   0.296168411E-04   0.383971785E-04   0.271504118E-04   0.943556095E-05  -0.449354344E-05  -0.924600571E-05
   0.300910133E-05   0.300138414E-04   0.366316688E-04   0.250243107E-04   0.832870132E-05  -0.444879647E-05  -0.872304238E-05
   0.485590605E-05   0.303733805E-04   0.348422042E-04   0.229085804E-04   0.723883153E-05  -0.439893384E-05  -0.821205941E-05
   0.671625008E-05   0.306941446E-04   0.330312367E-04   0.208049702E-04   0.616659881E-05  -0.434415229E-05  -0.771354313E-05
   0.858821797E-05   0.309748919E-04   0.312011673E-04   0.187151669E-04   0.511261670E-05  -0.428464452E-05  -0.722794388E-05
   0.104698358E-04   0.312144912E-04   0.293543649E-04   0.166408098E-04   0.407747154E-05  -0.422060216E-05  -0.675568617E-05
   0.123590827E-04   0.314119482E-04   0.274931735E-04   0.145834983E-04   0.306172542E-05  -0.415221707E-05  -0.629717336E-05
   0.142538971E-04   0.315664243E-04   0.256199143E-04   0.125447945E-04   0.206591756E-05  -0.407968198E-05  -0.585278980E-05
   0.161521807E-04   0.316772518E-04   0.237368856E-04   0.105262249E-04   0.109056493E-05  -0.400319061E-05  -0.542290186E-05
   0.180518007E-04   0.317439449E-04   0.218463619E-04   0.852928063E-05   0.136162624E-06  -0.392293781E-05  -0.500785840E-05
  -0.160483237E-04  -0.363848055E-05   0.188982894E-04   0.352405170E-04   0.281696567E-04   0.479555280E-05  -0.149753776E-04
  -0.163348395E-04  -0.358893355E-05   0.194683574E-04   0.360570294E-04   0.285989664E-04   0.459677850E-05  -0.154646893E-04
  -0.166185889E-04  -0.353583568E-05   0.200337711E-04   0.368549534E-04   0.290069782E-04   0.439690660E-05  -0.159352862E-04
  -0.168991205E-04  -0.347913959E-05   0.205939524E-04   0.376333541E-04   0.293933494E-04   0.419619730E-05  -0.163869963E-04
  -0.171759767E-04  -0.341880032E-05   0.211483183E-04   0.383913063E-04   0.297577632E-04   0.399489977E-05  -0.168196781E-04
  -0.174486947E-04  -0.335477550E-05   0.216962812E-04   0.391278970E-04   0.300999298E-04   0.379325266E-05  -0.172332195E-04
  -0.177168079E-04  -0.328702567E-05   0.222372500E-04   0.398422268E-04   0.304195871E-04   0.359148462E-05  -0.176275367E-04
  -0.179798459E-04  -0.321551448E-05   0.227706309E-04   0.405334129E-04   0.307165019E-04   0.338981483E-05  -0.180025732E-04
  -0.182373361E-04  -0.314020897E-05   0.232958281E-04   0.412005914E-04   0.309904704E-04   0.318845361E-05  -0.183582984E-04
  -0.184888042E-04  -0.306107975E-05   0.238122451E-04   0.418429187E-04   0.312413189E-04   0.298760288E-05  -0.186947068E-04
  -0.187337751E-04  -0.297810129E-05   0.243192850E-04   0.424595748E-04   0.314689043E-04   0.278745673E-05  -0.190118169E-04
  -0.189717740E-04  -0.289125206E-05   0.248163517E-04   0.430497644E-04   0.316731147E-04   0.258820184E-05  -0.193096700E-04
  -0.192023266E-04  -0.280051477E-05   0.253028508E-04   0.436127198E-04   0.318538689E-04   0.239001793E-05  -0.195883295E-04
  -0.194249604E-04  -0.270587651E-05   0.257781900E-04   0.441477024E-04   0.320111172E-04   0.219307814E-05  -0.198478797E-04
  -0.196392052E-04  -0.260732895E-05   0.262417808E-04   0.446540048E-04   0.321448411E-04   0.199754934E-05  -0.200884252E-04
  -0.198445937E-04  -0.250486848E-05   0.266930385E-04   0.451309527E-04   0.322550529E-04   0.180359239E-05  -0.203100899E-04
  -0.200406625E-04  -0.239849632E-05   0.271313835E-04   0.455779064E-04   0.323417956E-04   0.161136243E-05  -0.205130164E-04
  -0.202269523E-04  -0.228821867E-05   0.275562421E-04   0.459942630E-04   0.324051424E-04   0.142100899E-05  -0.206973652E-04
  -0.204030087E-04  -0.217404680E-05   0.279670473E-04   0.463794574E-04   0.324451965E-04   0.123267619E-05  -0.208633142E-04
  -0.205683830E-04  -0.205599714E-05   0.283632397E-04   0.467329641E-04   0.324620898E-04   0.104650282E-05  -0.210110577E-04
  -0.207226321E-04  -0.193409136E-05   0.287442683E-04   0.470542985E-04   0.324559830E-04   0.862622418E-06  -0.211408063E-04
  -0.208653200E-04  -0.180835645E-05   0.291095916E-04   0.473430183E-04   0.324270643E-04   0.681163331E-06  -0.212527862E-04
  -0.209960174E-04  -0.167882474E-05   0.294586780E-04   0.475987245E-04   0.323755492E-04   0.502248737E-06  -0.213472384E-04
  -0.211143027E-04  -0.154553397E-05   0.297910074E-04   0.478210624E-04   0.323016788E-04   0.325996649E-06  -0.214244185E-04
  -0.212197622E-04  -0.140852731E-05   0.301060715E-04   0.480097228E-04   0.322057197E-04   0.152519912E-06  -0.214845963E-04
  -0.213119910E-04  -0.126785340E-05   0.304033747E-04   0.481644425E-04   0.320879630E-04  -0.180738179E-07  -0.215280551E-04
  -0.213905928E-04  -0.112356629E-05   0.306824355E-04   0.482850054E-04   0.319487228E-04  -0.185682102E-06  -0.215550914E-04
  -0.214551810E-04  -0.975725550E-06   0.309427873E-04   0.483712428E-04   0.317883359E-04  -0.350207749E-06  -0.215660145E-04
  -0.215053785E-04  -0.824396161E-06   0.311839787E-04   0.484230336E-04   0.316071605E-04  -0.511558849E-06  -0.215611458E-04
  -0.215408188E-04  -0.669648558E-06   0.314055755E-04   0.484403053E-04   0.314055753E-04  -0.669648816E-06  -0.215408189E-04
  -0.215611457E-04  -0.511558587E-06   0.316071607E-04   0.484230336E-04   0.311839786E-04  -0.824396415E-06  -0.215053786E-04
  -0.215660144E-04  -0.350207482E-06   0.317883361E-04   0.483712428E-04   0.309427871E-04  -0.975725799E-06  -0.214551811E-04
  -0.215550913E-04  -0.185681832E-06   0.319487230E-04   0.482850054E-04   0.306824354E-04  -0.112356654E-05  -0.213905930E-04
  -0.215280550E-04  -0.180735429E-07   0.320879632E-04   0.481644425E-04   0.304033745E-04  -0.126785364E-05  -0.213119911E-04
  -0.214845962E-04   0.152520192E-06   0.322057199E-04   0.480097228E-04   0.301060713E-04  -0.140852755E-05  -0.212197624E-04
  -0.214244184E-04   0.325996933E-06   0.323016789E-04   0.478210624E-04   0.297910073E-04  -0.154553420E-05  -0.211143028E-04
  -0.213472382E-04   0.502249025E-06   0.323755493E-04   0.475987245E-04   0.294586779E-04  -0.167882497E-05  -0.209960175E-04
  -0.212527860E-04   0.681163624E-06   0.324270645E-04   0.473430183E-04   0.291095914E-04  -0.180835668E-05  -0.208653201E-04
  -0.211408062E-04   0.862622716E-06   0.324559831E-04   0.470542985E-04   0.287442682E-04  -0.193409159E-05  -0.207226322E-04
  -0.210110575E-04   0.104650312E-05   0.324620900E-04   0.467329641E-04   0.283632395E-04  -0.205599736E-05  -0.205683831E-04
  -0.208633140E-04   0.123267650E-05   0.324451967E-04   0.463794574E-04   0.279670471E-04  -0.217404702E-05  -0.204030088E-04
  -0.206973651E-04   0.142100931E-05   0.324051426E-04   0.459942630E-04   0.275562420E-04  -0.228821889E-05  -0.202269524E-04
  -0.205130162E-04   0.161136275E-05   0.323417957E-04   0.455779064E-04   0.271313834E-04  -0.239849653E-05  -0.200406626E-04
  -0.203100897E-04   0.180359272E-05   0.322550530E-04   0.451309527E-04   0.266930384E-04  -0.250486869E-05  -0.198445938E-04
  -0.200884250E-04   0.199754966E-05   0.321448413E-04   0.446540049E-04   0.262417807E-04  -0.260732916E-05  -0.196392052E-04
  -0.198478795E-04   0.219307848E-05   0.320111174E-04   0.441477025E-04   0.257781899E-04  -0.270587671E-05  -0.194249605E-04
  -0.195883293E-04   0.239001827E-05   0.318538690E-04   0.436127199E-04   0.253028506E-04  -0.280051497E-05  -0.192023267E-04
  -0.193096698E-04   0.258820218E-05   0.316731148E-04   0.430497645E-04   0.248163516E-04  -0.289125226E-05  -0.189717740E-04
  -0.190118167E-04   0.278745708E-05   0.314689045E-04   0.424595748E-04   0.243192849E-04  -0.297810149E-05  -0.187337752E-04
  -0.186947066E-04   0.298760324E-05   0.312413191E-04   0.418429188E-04   0.238122450E-04  -0.306107994E-05  -0.184888042E-04
  -0.183582981E-04   0.318845397E-05   0.309904706E-04   0.412005914E-04   0.232958280E-04  -0.314020915E-05  -0.182373362E-04
  -0.180025729E-04   0.338981520E-05   0.307165021E-04   0.405334130E-04   0.227706307E-04  -0.321551467E-05  -0.179798460E-04
  -0.176275365E-04   0.359148499E-05   0.304195874E-04   0.398422268E-04   0.222372499E-04  -0.328702585E-05  -0.177168080E-04
  -0.172332193E-04   0.379325304E-05   0.300999300E-04   0.391278970E-04   0.216962811E-04  -0.335477568E-05  -0.174486948E-04
  -0.168196779E-04   0.399490016E-05   0.297577634E-04   0.383913064E-04   0.211483182E-04  -0.341880050E-05  -0.171759767E-04
  -0.163869961E-04   0.419619769E-05   0.293933496E-04   0.376333541E-04   0.205939523E-04  -0.347913977E-05  -0.168991206E-04
  -0.159352860E-04   0.439690700E-05   0.290069784E-04   0.368549534E-04   0.200337709E-04  -0.353583585E-05  -0.166185890E-04
  -0.154646891E-04   0.459677890E-05   0.285989666E-04   0.360570295E-04   0.194683573E-04  -0.358893372E-05  -0.163348396E-04
  -0.149753773E-04   0.479555321E-05   0.281696569E-04   0.352405170E-04   0.188982893E-04  -0.363848072E-05  -0.160483238E-04
  -0.144675541E-04   0.499295833E-05   0.277194167E-04   0.344063582E-04   0.183241389E-04  -0.368452634E-05  -0.157594863E-04
  -0.139414554E-04   0.518871094E-05   0.272486368E-04   0.335555006E-04   0.177464715E-04  -0.372712193E-05  -0.154687643E-04
  -0.133973500E-04   0.538251584E-05   0.267577306E-04   0.326888950E-04   0.171658449E-04  -0.376632049E-05  -0.151765863E-04
  -0.128355408E-04   0.557406591E-05   0.262471329E-04   0.318074937E-04   0.165828089E-04  -0.380217646E-05  -0.148833719E-04
  -0.122563647E-04   0.576304233E-05   0.257172983E-04   0.309122485E-04   0.159979048E-04  -0.383474552E-05  -0.145895309E-04
